,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN,TSCCRATIO,ASCCRATIO,TASCCRATIO,TASCCD,TKWC,AKWC,TAKWCRATIO,TMIKWP,AMIKWP,TMIKWS,AMIKWS,AFSP,TAFSPMEAN,TAFSPD,AFSS,TAFSSMEAN,TAFSSD,TMIKWAORATIO,TKWAORATIO,TKWAOWRATIO,TKWPMEAN,AKWPMEAN,TAKWPMEAN,TAKWPD,TKWPWMEAN,AKWPWMEAN,TAKWPWMEAN,TAKWPWD,TAMIKWFP,TAMIKWDIST,TAKWDIST,TASIMSPACY,TABSSIMSPACY,TAWSSIMSPACY,TAASSIMSPACY,TAFSSIMSPACY,TABSSIMPSPACY,TAWSSIMPSPACY,TAGSSIMRATIOSPACY,TVC,AVC,TAVCD,TNC,ANC,TANCD
739,4.5,58,3653,9,641,1,23,0.01587736107309061,0.014040561622464899,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15517241379310345,0.16780728168628525,0.924706080891039,0.0126348678931818,0.7777777777777778,0.031201248049921998,24.927777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.03089887640449438,0.00404735788349604,0.04285714285714286,0.0,0.02142857142857143,-0.04285714285714286,0.0062047416746658516,0.0,0.0031023708373329258,-0.0062047416746658516,0.023876404494382022,-0.11462728551336146,-0.040915483953458634,0.7687298396023374,0.7867120137965363,0.3168927015012906,0.6689266720565731,0.48388046813766206,0.08695652173913043,0.5217391304347826,0.0,0.1111111111111111,0.0997191011235955,-0.011392009987515606,0.0,0.15168539325842698,0.15168539325842698
740,3.5,61,3210,11,585,1,26,0.019003115264797508,0.018803418803418803,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14754098360655737,0.17102803738317757,0.8626713249126579,0.023487053776620193,0.6363636363636364,0.03418803418803419,18.61363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.06356589147286822,0.00707744081724214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015503875968992248,-0.11076604554865424,-0.0534009998485078,0.8717874013560427,0.8678574716987177,0.4416869582995284,0.7180700483246707,0.8678574716987177,0.038461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.09147286821705426,0.014549791293977335,0.07692307692307693,0.14418604651162792,0.06726296958855099
741,4.5,47,1111,10,196,1,9,0.0423042304230423,0.05102040816326531,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,0.1638163816381638,1.0390460603226561,-0.006396384319282994,0.5,0.10204081632653061,4.8999999999999995,0.0,0.0,0.0,0.0,0.13636363636363635,0.06818181818181818,0.13636363636363635,0.45454545454545453,0.22727272727272727,0.45454545454545453,0.0,0.05803571428571429,0.006564312844049459,0.0,-0.0125,-0.00625,-0.0125,0.0,-0.0032842899646016097,-0.0016421449823008048,-0.0032842899646016097,1.0,0.0,0.2687133494308382,0.7745387123107322,0.766453340230922,0.6198224092075219,0.6944166599231244,0.6213668121748248,1.0,0.2222222222222222,0.0,0.0,0.09821428571428571,0.09821428571428571,0.0,0.20535714285714285,0.20535714285714285
742,3.5,39,6242,8,1094,1,58,0.006247997436719,0.007312614259597806,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.18263377122717078,0.8423751686909582,0.028787617381016928,0.5,0.018281535648994516,27.349999999999998,0.0,0.0,0.0,0.0,0.41818181818181815,0.20909090909090908,0.41818181818181815,0.5272727272727273,0.26363636363636367,0.5272727272727273,0.01078582434514638,0.026964560862865947,0.003314808963050788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015408320493066256,0.11763410067188017,0.1670007710100231,0.8197774686494427,0.8455434785055915,0.46509216582903207,0.6715524667634093,0.7752006498835177,1.0,0.7241379310344828,0.0,0.1111111111111111,0.0847457627118644,-0.026365348399246702,0.2222222222222222,0.1679506933744222,-0.05427152884780001
743,3.5,46,8579,8,1444,1,70,0.005361930294906166,0.00554016620498615,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.15584566965846836,0.6974569932685115,0.047150017484555315,0.5,0.013850415512465374,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.00435052827843381,0.011187072715972654,0.0016785387598658463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024238657551274082,-0.060234541577825165,-0.15305417357656165,0.644454176050457,0.689263791939853,0.3265733338356352,0.5408092929324596,0.6585034378195342,0.11428571428571428,0.8285714285714286,0.0,0.0,0.11559975139838409,0.11559975139838409,0.0,0.1889372280919826,0.1889372280919826
744,4.0,26,6212,5,985,1,41,0.004185447520927237,0.005076142131979695,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.14745653573728268,0.7824991602284179,0.03207192035266729,0.6,0.02030456852791878,29.55,0.0,0.0,0.0,0.0,0.14772727272727273,0.07386363636363637,0.14772727272727273,0.272979797979798,0.136489898989899,0.272979797979798,0.004578754578754579,0.010073260073260074,0.0015203740644259668,0.0,0.02,0.01,0.02,0.0,0.0018512352677813259,0.0009256176338906629,0.0018512352677813259,0.35805860805860806,0.39028414298808434,0.10957420214982085,0.6349374490762656,0.6914601511997358,0.2771152615320588,0.5552087877733245,0.6299023262316575,0.9024390243902439,0.8536585365853658,0.0,0.25,0.10347985347985347,-0.14652014652014653,0.25,0.1978021978021978,-0.05219780219780221
745,5.0,63,6092,10,1060,1,36,0.010341431385423505,0.009433962264150943,0.027777777777777776,0.0,-0.5,-0.5,-0.25,0.0,-0.5,-0.5,-0.5,0.14285714285714285,0.16776099803020356,0.8515515795359239,0.024903855173060707,0.7,0.018867924528301886,37.1,0.0,0.8,0.0,0.4,-0.45,-0.225,-0.45,0.525,0.2625,0.525,0.0016722408026755853,0.034280936454849496,0.0033137695834649017,0.09523809523809523,0.02,0.05761904761904762,-0.07523809523809523,0.013788314832590782,0.004210701609571746,0.008999508221081264,-0.009577613223019036,0.0008361204013377926,-0.48786610878661085,-0.09856107766098582,0.8359700451359423,0.8455651666929914,0.4633626972509739,0.698035427278614,0.8074964265994897,0.1111111111111111,0.7777777777777778,0.0,0.08333333333333333,0.09113712374581939,0.007803790412486064,0.0,0.18561872909698995,0.18561872909698995
746,3.5,64,4465,10,854,1,41,0.01433370660694289,0.0117096018735363,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.17715565509518477,0.7937934576485461,0.03653065509518477,0.6,0.0234192037470726,25.619999999999997,0.0,0.0,0.0,0.0,-0.37777777777777777,-0.18888888888888888,-0.37777777777777777,0.5944444444444444,0.2972222222222222,0.5944444444444444,0.0,0.027777777777777776,0.0030231608358615948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.11139448786507611,0.832898390144876,0.8291373644177966,0.48026662628862393,0.6597355515555302,0.779731374361186,0.24390243902439024,0.2682926829268293,0.0,0.07142857142857142,0.09401709401709402,0.02258852258852259,0.07142857142857142,0.16132478632478633,0.08989621489621491
747,3.5,28,5242,5,943,1,37,0.00534147272033575,0.005302226935312832,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.16577642121327738,1.2926187736314318,-0.0485092930724369,0.6,0.021208907741251327,28.289999999999996,0.0,0.0,0.0,0.0,0.3,0.15,0.3,0.5416666666666666,0.2708333333333333,0.5416666666666666,0.009671179883945842,0.009671179883945842,0.0014001673669458727,0.16666666666666666,0.0,0.08333333333333333,-0.16666666666666666,0.014327196252710938,0.0,0.007163598126355469,-0.014327196252710938,0.1344294003868472,0.29874152952565347,0.29874152952565347,0.722452521377526,0.755786272653637,0.44334277900445584,0.6231473508600152,0.6734505281233997,0.6756756756756757,0.24324324324324326,0.0,0.16666666666666666,0.11315280464216634,-0.053513862024500314,0.3333333333333333,0.16827852998065765,-0.16505480335267567
748,3.0,68,8603,12,1472,1,56,0.00790421945832849,0.008152173913043478,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.16052539811693595,0.732887506921668,0.04287833929340654,0.4166666666666667,0.01358695652173913,30.666666666666668,0.0,0.0,0.0,0.0,-0.0625,-0.03125,-0.0625,0.1125,0.05625,0.1125,0.0025173064820641915,0.027061044682190057,0.0025853464636758873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018879798615481436,-0.24181360201511334,-0.11513678167652745,0.8421597894531668,0.871018226565209,0.5381869990582563,0.7343866324667301,0.8279213255973474,0.9107142857142857,0.5357142857142857,0.0,0.15384615384615385,0.11076148521082442,-0.043084668635329434,0.07692307692307693,0.16928886091881687,0.09236578399573994
749,4.0,70,6216,11,1122,1,63,0.01126126126126126,0.00980392156862745,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,0.17294079794079795,0.7434418604651162,0.04436936936936939,0.5454545454545454,0.017825311942959002,30.599999999999998,0.0,0.0,0.0,0.0,0.7,0.35,0.7,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.011895321173671689,0.023790642347343377,0.0032322763616378716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007930214115781126,-0.08328042328042329,-0.24211640211640212,0.8169895970223607,0.8562019159823846,0.3188368249600904,0.6396694186968853,0.75168604663864,0.06349206349206349,0.19047619047619047,0.0,0.08333333333333333,0.09674861221252974,0.013415278879196413,0.08333333333333333,0.1586042823156225,0.07527094898228918
750,4.0,63,1659,14,281,1,8,0.0379746835443038,0.0498220640569395,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.1609403254972875,0.9862671660424469,0.0022101667671287906,0.42857142857142855,0.0711743772241993,6.0214285714285705,0.0,0.0,0.0,0.0,0.5,0.25,0.5,1.0,0.5,1.0,0.0,0.01567398119122257,0.0013473852275276744,0.0,0.025,0.0125,0.025,0.0,0.0031913887270227244,0.0015956943635113622,0.0031913887270227244,1.0,0.0,-0.5773584905660377,0.7530930274259594,0.7530730356576552,0.4185572562340753,0.648990368452913,0.7530730356576552,0.125,0.875,0.0,0.06666666666666667,0.08150470219435736,0.014838035527690696,0.06666666666666667,0.16927899686520376,0.10261233019853709
751,3.0,69,15319,11,2668,1,89,0.004504210457601671,0.004122938530734633,0.011235955056179775,0.0,0.3,0.3,0.15,0.0,0.3,0.3,0.3,0.11594202898550725,0.15999738886350284,0.7246495071517689,0.044055359877995595,0.5454545454545454,0.0074962518740629685,72.76363636363637,0.05000000000000002,0.0,0.5,0.0,-0.0034090909090909102,-0.0017045454545454551,-0.0034090909090909102,0.25,0.125,0.25,0.002735042735042735,0.017777777777777778,0.006584831865128205,0.008333333333333337,0.002500000000000001,0.005416666666666669,-0.005833333333333336,0.0038794459189748416,7.449773525455071e-05,0.0019769718271146963,-0.003804948183720291,0.005128205128205128,-0.22503419972640218,-0.25808955066821004,0.8112482572312917,0.8390408856434193,0.2586755818120111,0.699667036084646,0.8243157715387287,0.43820224719101125,1.0,0.0,0.16666666666666666,0.11794871794871795,-0.04871794871794871,0.0,0.1535042735042735,0.1535042735042735
752,3.0,35,4611,7,854,1,48,0.007590544350466276,0.00819672131147541,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.1680763391888961,1.0199447004608295,-0.003352232239675318,0.5714285714285714,0.0234192037470726,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007494646680942184,0.00025889273224770766,0.0,0.025,0.0125,0.025,0.0,0.00395954038169314,0.00197977019084657,0.00395954038169314,1.0,0.0,-0.1939978563772776,0.7633818784239961,0.8250983840660688,0.3564655824426291,0.6102420548986838,0.7808230976658749,0.3958333333333333,1.0,0.0,0.2222222222222222,0.11349036402569593,-0.10873185819652628,0.1111111111111111,0.16059957173447537,0.04948846062336426
753,4.5,48,4817,7,819,1,26,0.009964708324683413,0.008547008547008548,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.15839734274444675,0.657628877238969,0.05423067607778008,0.8571428571428571,0.02442002442002442,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02666666666666667,0.003865426320778954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024444444444444446,-0.04980842911877395,-0.06460882461994809,0.7708608363841901,0.8097841930943414,0.48295230467287936,0.6935040768221936,0.677764912145791,0.07692307692307693,0.34615384615384615,0.0,0.14285714285714285,0.11888888888888889,-0.023968253968253958,0.2857142857142857,0.20333333333333334,-0.08238095238095236
754,4.0,43,2541,8,393,1,15,0.016922471467926012,0.020356234096692113,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279069767441862,0.15859897678079496,1.0264296843441632,-0.004191720893623657,0.625,0.05089058524173028,12.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019646365422396855,0.021611001964636542,0.0030132342533168923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003929273084479371,-0.9960629921259843,-0.39298496778811737,0.7463474696942028,0.7690736189988849,0.31581860554603275,0.6440152785109795,0.7690736189988849,0.06666666666666667,1.0,0.0,0.0,0.05893909626719057,0.05893909626719057,0.1111111111111111,0.25343811394891946,0.14232700283780836
755,3.5,66,2680,9,464,1,17,0.024626865671641792,0.01939655172413793,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.16529850746268657,0.8249538272111635,0.028934871099050213,0.8888888888888888,0.04310344827586207,20.62222222222222,0.0,0.0,0.0,0.0,0.05,0.025,0.05,0.35,0.175,0.35,0.0,0.011650485436893204,0.00135042480022814,0.0,0.027500000000000004,0.013750000000000002,0.027500000000000004,0.0,0.002415551597418325,0.0012077757987091625,0.002415551597418325,1.0,0.0,-0.13229571984435798,0.7658961934133915,0.8447431115463614,0.4154628300084596,0.6087531878269323,0.5787827586153205,0.6470588235294118,1.0,0.0,0.0,0.08155339805825243,0.08155339805825243,0.09090909090909091,0.16310679611650486,0.07219770520741395
756,2.5,60,7393,9,1444,1,46,0.008115785202218315,0.006232686980609419,0.021739130434782608,0.0,-1.0,-1.0,-0.5,0.0,-1.0,-1.0,-1.0,0.15,0.18666305965102123,0.8035869565217392,0.036663059651021235,0.5555555555555556,0.013850415512465374,40.111111111111114,0.0,0.0,0.0,0.0,0.11818181818181818,0.05909090909090909,0.11818181818181818,0.2772727272727273,0.13863636363636364,0.2772727272727273,0.005408653846153846,0.03125,0.0020619354230349447,0.0,0.025,0.0125,0.025,0.0,0.0017170308497703349,0.0008585154248851674,0.0017170308497703349,0.004206730769230769,-0.6323912607737022,-0.2880568018872288,0.585074331673731,0.8430474092194985,0.12399125167052291,0.4893771088181281,0.6915672134549434,0.1956521739130435,0.6956521739130435,0.0,0.07142857142857142,0.0985576923076923,0.02712912087912088,0.07142857142857142,0.15384615384615385,0.08241758241758243
757,4.0,45,4104,7,719,1,27,0.010964912280701754,0.009735744089012517,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16349902534113062,0.6795827123695976,0.05238791423001951,0.5714285714285714,0.027816411682892908,20.54285714285714,0.0,0.0,0.0,0.0,-0.0875,-0.04375,-0.0875,0.6583333333333333,0.32916666666666666,0.6583333333333333,0.0075282308657465494,0.0075282308657465494,0.0010899169817480796,0.0,0.025,0.0125,0.025,0.0,0.0012576404522723378,0.0006288202261361689,0.0012576404522723378,0.012547051442910916,-0.5221943048576214,-0.5221943048576214,0.65972126344518,0.7380350077180317,0.45380443650127106,0.5600395448565335,0.7380350077180317,0.037037037037037035,0.3333333333333333,0.0,0.0,0.09535759096612297,0.09535759096612297,0.375,0.15683814303638646,-0.21816185696361354
758,3.0,60,3754,11,681,1,30,0.015982951518380393,0.016152716593245228,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16915290356952584,0.8867716535433071,0.019152903569525842,0.6363636363636364,0.02936857562408223,21.668181818181818,0.0,0.0,0.0,0.0,-0.5,-0.25,-0.5,0.5,0.25,0.5,0.002577319587628866,0.03479381443298969,0.004617502231648748,0.0,-0.02,-0.01,-0.02,0.0,-0.0033188940883030474,-0.0016594470441515237,-0.0033188940883030474,0.001288659793814433,-0.8503225806451613,-0.16186379928315411,0.7651406703508981,0.7965480479386079,0.5342582578191539,0.6514129549774436,0.7965480479386079,0.03333333333333333,0.7666666666666667,0.0,0.16666666666666666,0.11855670103092783,-0.04810996563573883,0.25,0.17654639175257733,-0.07345360824742267
759,3.0,59,5655,11,972,1,47,0.010433244916003536,0.01131687242798354,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,0.15915119363395225,0.8519774011299436,0.023557973294969198,0.45454545454545453,0.0205761316872428,22.09090909090909,0.0,0.0,0.1,0.0,-0.038888888888888896,-0.019444444444444448,-0.038888888888888896,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0009442870632672333,0.031161473087818695,0.0025967256738044994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8186968838526912,0.6370510396975425,-0.04892020392965572,0.8445284917133035,0.8597713412198746,0.4552152420541543,0.7304371326553185,0.751017903816407,0.06382978723404255,0.2127659574468085,0.0,0.0,0.10670443814919736,0.10670443814919736,0.08333333333333333,0.14636449480642116,0.06303116147308784
760,4.0,85,8489,13,1529,2,80,0.010012957945576629,0.008502289077828646,0.025,0.0,-0.2,-0.2,-0.1,0.0,-0.2,-0.2,-0.2,0.12941176470588237,0.16845329249617153,0.7682352941176471,0.03904152779028916,0.46153846153846156,0.013080444735120994,35.284615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.02141203703703704,0.0042853409628678596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06365740740740741,-0.2777456089558,-0.26283666411054946,0.831766569746809,0.8623598153910331,0.49350123417521147,0.6973857345081661,0.7648887351752702,0.05,0.2125,0.0,0.2,0.12905092592592593,-0.07094907407407408,0.06666666666666667,0.1597222222222222,0.09305555555555554
761,3.5,61,6209,12,1089,1,33,0.009824448381381865,0.011019283746556474,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.16089547431148332,1.0188877401992156,-0.0030389519180248625,0.5833333333333334,0.018365472910927456,31.762500000000003,0.0,0.0,0.0,0.0,-0.26666666666666666,-0.13333333333333333,-0.26666666666666666,0.43333333333333335,0.21666666666666667,0.43333333333333335,0.0,0.02893617021276596,0.0038389187214071018,-0.08571428571428572,-0.005,-0.04535714285714286,0.08071428571428571,-0.012409483349331703,-0.00017068780104918146,-0.006290085575190442,0.012238795548282522,1.0,0.0,0.009820623308948792,0.8309783038809785,0.8359736359578234,0.5923828252800919,0.7494456618203632,0.7881834761185279,0.09090909090909091,0.6060606060606061,0.0,0.07692307692307693,0.1148936170212766,0.03797054009819967,0.0,0.15914893617021278,0.15914893617021278
762,5.0,54,4975,7,889,1,56,0.010854271356783919,0.007874015748031496,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.16944723618090451,0.7650147181582532,0.03981760655127489,0.5714285714285714,0.02249718785151856,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004028197381671702,0.01812688821752266,0.0012577322254858718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026183282980866064,0.2247983870967742,0.04345878136200717,0.7460914085442896,0.7410367841339155,0.23808376858789143,0.5835918678355095,0.6860023115960112,0.8928571428571429,0.125,0.0,0.09090909090909091,0.09264853977844914,0.0017394488693582288,0.2727272727272727,0.16012084592145015,-0.11260642680582256
763,3.5,70,6991,8,1149,1,36,0.010012873694750393,0.006962576153176675,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.149334859104563,0.5739737274220033,0.0636205733902773,0.875,0.017406440382941687,50.268750000000004,0.0,0.16,0.0,0.5399999999999999,0.0,0.0,0.0,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.003194888178913738,0.0439297124600639,0.006356306852832572,0.0,0.043,0.0215,0.043,0.0,0.003703890835765324,0.001851945417882662,0.003703890835765324,0.025559105431309903,-0.34092725819344527,-0.07184070925078119,0.7206807722740942,0.8125618188344267,0.47542998372400913,0.6411402864280001,0.8125618188344267,0.027777777777777776,0.16666666666666666,0.0,0.3,0.10543130990415335,-0.19456869009584665,0.2,0.22044728434504793,0.020447284345047917
764,4.5,64,4621,12,824,1,39,0.01384981605713049,0.014563106796116505,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.16706340618913654,0.8417462759067358,0.026438406189136537,0.5833333333333334,0.024271844660194174,24.033333333333335,0.0,0.0,0.0,0.0,0.125,0.0625,0.125,0.6166666666666667,0.30833333333333335,0.6166666666666667,0.016556291390728478,0.037527593818984545,0.005303311411460301,0.04285714285714286,0.02,0.03142857142857143,-0.022857142857142857,0.0062047416746658516,0.004010732575623675,0.005107737125144764,-0.0021940090990421766,0.002207505518763797,-0.22534069981583793,-0.12889177770555735,0.6876093492884421,0.7015399856248461,0.2714948223723778,0.5628760780543896,0.7015399856248461,0.02564102564102564,0.8717948717948718,0.0,0.07692307692307693,0.12251655629139073,0.0455934793683138,0.0,0.15562913907284767,0.15562913907284767
765,3.0,74,7386,11,1356,1,43,0.010018954779312212,0.008112094395280236,0.023255813953488372,0.0,0.4,0.4,0.2,0.0,0.4,0.4,0.4,0.13513513513513514,0.17289466558353642,0.7816038434675867,0.037759530448401274,0.8181818181818182,0.014749262536873156,55.472727272727276,0.0,0.0,0.0,0.0,0.15000000000000002,0.07500000000000001,0.15000000000000002,0.5874999999999999,0.29374999999999996,0.5874999999999999,0.0,0.024454725710508923,0.0026592989407253575,0.0,0.005,0.0025,0.005,0.0,0.0003279779611665249,0.00016398898058326246,0.0003279779611665249,1.0,0.0,-0.10717860717860718,0.7343575334894133,0.7920887137712461,0.41741456187684445,0.6231941676929115,0.672223363131004,0.3488372093023256,0.20930232558139536,0.0,0.15384615384615385,0.08393919365499009,-0.06990696019116377,0.07692307692307693,0.1830799735624587,0.10615689663938177
766,4.0,94,3060,23,555,1,27,0.03071895424836601,0.04144144144144144,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20212765957446807,0.1758169934640523,1.1496480265759708,-0.02631066611041577,0.391304347826087,0.036036036036036036,10.858695652173914,0.0,0.0,0.0,0.0,-0.05555555555555555,-0.027777777777777776,-0.05555555555555555,0.14444444444444446,0.07222222222222223,0.14444444444444446,0.003257328990228013,0.04560260586319218,0.0034195403354766725,-0.018518518518518517,-0.008333333333333333,-0.013425925925925924,0.010185185185185184,-0.0017031035028993021,-0.0015451936092168348,-0.0016241485560580685,0.00015790989368246735,0.003257328990228013,-0.768352365415987,-0.47354928920997436,0.8087331640482341,0.8633664830918899,0.42398508006365804,0.66490591451297,0.8633664830918899,0.037037037037037035,0.7037037037037037,0.0,0.125,0.12214983713355049,-0.0028501628664495127,0.08333333333333333,0.2003257328990228,0.11699239956568948
767,3.5,58,5643,9,1024,1,43,0.010278220804536595,0.0087890625,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15517241379310345,0.16817295764664186,0.9226953962428691,0.01300054385353841,0.7777777777777778,0.01953125,39.82222222222222,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.4,0.2,0.4,0.005272407732864675,0.02899824253075571,0.0031326696017124635,0.014285714285714287,-0.005,0.004642857142857143,-0.019285714285714288,0.0020682472248886173,-0.00047204817449217654,0.0007980995251982204,-0.0025402953993807938,0.0026362038664323375,-0.5995309293462328,-0.32203299485621384,0.7893741357115273,0.8487860485150677,0.4234076635976525,0.6633504842467673,0.8487860485150677,0.023255813953488372,0.4418604651162791,0.0,0.09090909090909091,0.10456942003514938,0.013660329126058468,0.0,0.19244288224956063,0.19244288224956063
768,2.5,67,12461,16,2355,1,121,0.005376775539683814,0.006794055201698514,0.008264462809917356,0.0,-0.3125,-0.3125,-0.15625,0.0,-0.3125,-0.3125,-0.3125,0.16417910447761194,0.1800016050076238,0.9120980030742408,0.015822500530011857,0.375,0.008492569002123142,44.15625,0.0,0.0,0.0,0.0,-0.1,-0.05,-0.1,0.175,0.0875,0.175,0.0007283321194464676,0.021849963583394028,0.0016320007795888496,0.0,0.025,0.0125,0.025,0.0,0.0007863001841022366,0.0003931500920511183,0.0007863001841022366,0.17297887836853607,-0.22805100182149363,-0.08292653309046752,0.6369201887471639,0.6737118654876754,0.03448278633569207,0.5220407906387099,0.4867680489161393,0.19008264462809918,1.0,0.0,0.0625,0.10815731973780043,0.045657319737800434,0.0625,0.17407137654770574,0.11157137654770574
769,3.0,61,9200,13,1615,1,63,0.006630434782608696,0.00804953560371517,0.015873015873015872,0.0,-0.13333333333333333,-0.13333333333333333,-0.06666666666666667,0.0,-0.13333333333333333,-0.13333333333333333,-0.13333333333333333,0.14754098360655737,0.16391304347826086,0.9001174066182546,0.01637205987170348,0.5384615384615384,0.01238390092879257,43.480769230769226,0.0,0.0,0.0,0.0,0.125,0.0625,0.125,0.55,0.275,0.55,0.0,0.016120066703724293,0.0013696394431049305,-0.09999999999999998,0.005,-0.04749999999999999,0.10499999999999998,-0.005701238769033151,0.0005506703874489935,-0.002575284190792079,0.006251909156482145,1.0,0.0,-0.20202523877104828,0.8927778802786239,0.8779255179638629,0.5561290762204907,0.7652080501504732,0.7365566369897828,0.6825396825396826,0.9682539682539683,0.0,0.23076923076923078,0.10450250138966093,-0.12626672937956984,0.07692307692307693,0.1962201222901612,0.11929704536708427
770,3.0,32,5413,4,890,1,42,0.005911694069831886,0.0044943820224719105,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.1535193053759468,1.0177873044524668,-0.0027306946240532037,0.75,0.02247191011235955,33.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006979062811565304,0.009970089730807577,0.0022096660105258644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018943170488534396,-0.2885657256914742,-0.10399201596806387,0.6437150323945534,0.694854807535344,0.39138796722346203,0.557036462228712,0.4995298366122263,0.2857142857142857,0.6904761904761905,0.0,0.0,0.10468594217347957,0.10468594217347957,0.42857142857142855,0.19940179461615154,-0.229169633955277
771,4.5,25,1724,4,301,1,13,0.014501160092807424,0.013289036544850499,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.17227378190255221,0.6965656565656565,0.05227378190255222,1.0,0.0664451827242525,15.049999999999999,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.25,0.125,0.25,0.002976190476190476,0.03273809523809524,0.0030296092379245338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002976190476190476,-1.0,-0.20597014925373133,0.5843952779726934,0.8520998032399981,0.30178922094733124,0.5091027285061318,0.7197535766758968,0.7692307692307693,0.46153846153846156,0.0,0.0,0.0625,0.0625,0.0,0.13095238095238096,0.13095238095238096
